unique_id,text,language,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score,dataset_source
arabic_content_6635,من هو الرئيس الثاني والثلاثين للولايات المتحدة؟,ar,0.2,0.0,0.0,0.444,2.398,0,3.042,tydi
korean_content_2174,누가 시를 발명했는가?,ko,-1.816,0.0,0.4,0.667,1.609,0,0.86,tydi
finnish_polar_1786,Perustivatko neljä veljestä Warner Bros.,fi,0.15,0.0,0.333,0.8,1.792,1,3.075,tydi
arabic_polar_737,هل عملية التنظيف العميق تسبب في تلف الأسنان ؟,ar,0.175,0.0,0.5,0.75,2.303,1,3.728,tydi
russian_polar_758,Акакдемия наук осуществляла цензуру в Росси́йской импе́рии?,ru,-0.5,0.0,0.6,0.857,2.197,1,3.154,tydi
arabic_polar_1479,هل الصرع هو مرض وراثي؟,ar,-1.825,0.0,0.0,0.6,1.946,1,0.721,tydi
russian_content_8465,Кто был командиром крейсера «Аоба» в 1945 году?,ru,-0.51,0.0,0.0,0.625,2.485,0,2.6,tydi
indonesian_polar_384,Apakah permainan rugbi membutuhkan wasit ?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18,tydi
japanese_content_6329,ドイツ帝国が成立したのはいつ,ja,-0.19,1.0,0.5,0.333,2.303,0,3.946,tydi
korean_polar_189,반증이 불가능한 명제가 있는가?,ko,-0.136,0.0,0.25,1.0,1.792,1,2.906,tydi
japanese_polar_1226,NHKラジオ第1放送ではニュース番組はある？,ja,-0.553,0.0,0.4,0.636,2.565,1,3.048,tydi
russian_content_4666,Как звали соратника и друга Васи́лия Ива́новича Чапа́ева?,ru,1.49,0.0,0.333,0.875,2.303,0,5.001,tydi
finnish_content_4055,Eddie Läck pelaa?,fi,-0.051,0.0,0.167,1.0,1.609,0,2.725,tydi
arabic_polar_1204,هل يحتوي قمر آيو على الماء ؟,ar,-0.825,0.0,0.333,0.5,2.079,1,2.087,tydi
indonesian_polar_140,Apakah Dildo terbuat dari Batu?,id,-0.482,0.0,0.75,0.667,2.079,1,3.014,tydi
indonesian_polar_380,apakah bahasa Jawa Kuno masih digunakan?,id,0.518,0.0,0.75,0.857,2.197,1,4.322,tydi
arabic_polar_1532,هل المستقبلات التي توجد في الجلد هي أعصاب صاعدة ؟,ar,1.175,1.0,0.333,0.556,2.398,1,5.462,tydi
arabic_content_6677,اين عاش نيكولاس كوبرنيكوس؟,ar,-0.8,0.0,0.333,0.25,1.792,0,1.575,tydi
finnish_content_3212,Kuka Bobby Moore oli?,fi,-0.051,0.0,0.0,0.5,1.792,0,2.241,tydi
finnish_content_4160,Minä vuonna KELA perustettiin?,fi,-1.051,0.0,0.5,0.75,1.792,0,1.991,tydi
arabic_content_2909,كيف تتم عملية غسل الرأي العام؟,ar,1.2,0.0,0.333,0.833,2.079,0,4.445,tydi
japanese_content_6274,地下鉄の建設を始めて施行した国はどこ,ja,2.81,2.0,0.25,0.462,2.639,0,8.161,tydi
english_polar_158,Does the player have guns in Superhot?,en,-0.17,0.0,0.6,0.571,2.197,1,3.198,tydi
russian_content_6205,Когда Знамя Победы появилось в советской армии?,ru,-0.51,0.0,0.5,0.857,2.197,0,3.044,tydi
finnish_content_5493,Milloin Sonic TV-sarja julkaistiin?,fi,-0.051,0.0,0.333,1.0,1.792,0,3.074,tydi
indonesian_content_11190,dimanakah pusat Kerajaan Bourgogne?,id,0.219,0.0,0.0,0.8,1.946,0,2.965,tydi
arabic_polar_2005,هل كان لعالم النفس ويلهام فونت اهتمام بعلم الفلك؟,ar,0.175,0.0,0.0,0.556,2.398,1,3.129,tydi
russian_polar_798,«Джойнт» помогла евреям России в 2018?,ru,-0.5,0.0,0.6,0.833,2.303,1,3.236,tydi
indonesian_content_1540,Teknologi apa yang digunakan dalam sistem Linguatronik?,id,0.219,1.0,0.333,0.571,2.197,0,4.32,tydi
japanese_content_3493,ボーイスカウトアメリカ連盟の創設者は誰,ja,-0.19,0.0,0.0,0.667,2.303,0,2.78,tydi
japanese_polar_823,人間中心主義は西欧の概念？,ja,-0.553,0.0,0.0,0.714,2.197,1,2.358,tydi
indonesian_content_5210,kapankah Instagram didirikan?,id,-0.781,0.0,0.333,0.75,1.792,0,2.094,tydi
indonesian_polar_117,Apakah tumbuhan getah sontek boleh dijadikan obat?,id,0.518,0.0,0.75,0.75,2.303,1,4.321,tydi
japanese_content_3733,バート・ラッペナウの主要農産物は何？,ja,-0.19,0.0,0.0,0.556,2.398,0,2.764,tydi
japanese_content_3072,『ちちんぷいぷい』の初代ディレクターは誰,ja,-0.19,0.0,0.0,0.571,2.303,0,2.684,tydi
russian_polar_1735,Есть мечеть в Оренбу́ргском Карава́н-сара́е?,ru,0.5,0.0,0.2,0.8,1.946,1,3.446,tydi
finnish_polar_1571,Käytettiinkö Blackburn Ripon -koneita Suomessa?,fi,1.15,0.0,0.333,1.0,1.946,1,4.429,tydi
korean_content_8243,세상에서 가장 더운 나라는 어디인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33,tydi
arabic_content_1403,من هم فرسان الهيكل؟,ar,-0.8,0.0,0.0,0.25,1.792,0,1.242,tydi
arabic_content_18968,متى كان أول صاروخ من صنع ياباني؟,ar,0.2,0.0,0.0,0.571,2.197,0,2.968,tydi
english_polar_209,Does the size of the hook matter in crochet?,en,0.83,0.0,0.4,0.444,2.398,1,4.072,tydi
japanese_content_6097,中国から日本に仏教が伝来したのはいつ,ja,-0.19,1.0,0.833,0.333,2.565,0,4.541,tydi
russian_polar_850,Есть ли семейные врачи в России на март 2019?,ru,-0.5,0.0,0.8,0.667,2.398,1,3.365,tydi
korean_polar_90,오세트인은 이란계 민족인가요?,ko,-2.136,0.0,0.5,1.0,1.609,1,0.973,tydi
arabic_content_19389,من هو رئيس الجزائر ؟,ar,-0.8,0.0,0.0,0.5,1.792,0,1.492,tydi
english_content_8281,How many chromosomes does a gorilla have?,en,0.422,0.0,0.333,0.714,2.197,0,3.666,tydi
english_content_7060,What do Hungarians eat?,en,-1.578,0.0,0.333,0.5,1.792,0,1.047,tydi
arabic_polar_855,هل النجم القطبي يتألف من نجم واحد؟,ar,-0.825,0.0,0.5,0.714,2.197,1,2.586,tydi
japanese_content_1942,マックス・エミリアン・フェルスタッペンの最終学歴は何,ja,-0.19,0.0,0.0,0.5,2.398,0,2.708,tydi
korean_content_7477,2017년 미국에서 가장 뛰어난 소설 작가는 누구인가?,ko,0.184,0.0,0.2,1.0,2.197,0,3.581,tydi
arabic_polar_199,هل تدور الشمس حول نفسها؟,ar,-0.825,0.0,0.5,0.5,2.079,1,2.254,tydi
japanese_content_1868,桶川ストーカー殺人事件の主犯に対する刑罰は何？,ja,0.81,1.0,0.0,0.636,2.565,0,5.011,tydi
russian_polar_38,Была ли женщина императрицей Византии?,ru,-1.5,0.0,0.0,0.6,1.946,1,1.046,tydi
indonesian_polar_328,bisakah baja berkarat?,id,-1.482,0.0,0.5,0.5,1.792,1,1.31,tydi
russian_content_1575,Чем известен Святой Патрик?,ru,-0.51,0.0,0.0,0.75,1.792,0,2.032,tydi
finnish_polar_2041,Onko nominalismia tutkittu tieteellisesti?,fi,-0.85,0.0,0.5,0.75,1.792,1,2.192,tydi
arabic_polar_163,هل يسبب القلق الزائد الامراض النفسية؟,ar,-0.825,0.0,0.333,0.833,2.079,1,2.42,tydi
japanese_polar_196,三毛別羆事件のクマは人肉を食べたか,ja,0.447,0.0,0.6,0.636,2.485,1,4.168,tydi
arabic_polar_59,هل تنتج سلمونيلا كبريت الهيدروجين؟,ar,0.175,0.0,0.333,0.2,1.946,1,2.654,tydi
russian_content_8938,Сколько человек проживало в Отра́дном в 2018?,ru,-0.51,0.0,0.5,0.571,2.197,0,2.758,tydi
japanese_content_728,民社党の最期の党首は誰？,ja,-0.19,0.0,0.0,0.5,2.303,0,2.613,tydi
indonesian_content_4892,berapa lamakh proses pembuatan drama seri Heroes?,id,2.219,0.0,0.0,1.0,2.197,0,5.416,tydi
finnish_polar_790,Pudotettiinko Nagasakin ydinpommi ennen Hirosiman vastaavaa pommia?,fi,0.15,0.0,0.333,0.857,2.197,1,3.537,tydi
russian_polar_1201,Является ли примордиа́льная тради́ция религиозным течением?,ru,-0.5,0.0,0.6,0.833,2.079,1,3.012,tydi
english_content_5161,How fast is NASA WIFI?,en,-0.578,0.0,0.0,0.8,1.946,0,2.168,tydi
japanese_content_6570,エレフテリオス・ヴェニゼロスの出身大学はどこ,ja,-0.19,0.0,0.0,0.5,2.197,0,2.507,tydi
finnish_content_13367,Mikä 343 Industries on?,fi,-1.051,0.0,0.0,0.25,1.792,0,0.991,tydi
finnish_polar_1861,Voiko D-vitamiinia saada yliannostuksen?,fi,-0.85,0.0,0.333,0.75,1.792,1,2.025,tydi
japanese_content_467,アウディの創始者は誰,ja,-1.19,0.0,0.0,0.5,1.946,0,1.256,tydi
korean_content_988,2018년 한국에 알콜 중독자는 몇명인가?,ko,-0.816,0.0,0.6,1.0,1.946,0,2.73,tydi
finnish_polar_519,Onko Bill Skarsgård mukana Se -elokuvassa?,fi,0.15,0.0,0.0,0.5,2.079,1,2.729,tydi
russian_polar_442,Был Шарль-Ками́ль Сен-Са́нс в России?,ru,-0.5,0.0,0.4,0.8,1.946,1,2.646,tydi
english_polar_1183,Did Thomas Müntzer know Martin Luther personally?,en,-0.17,0.0,0.6,0.857,2.197,1,3.484,tydi
japanese_content_5467,JPモルガン・チェースの創始者は誰？,ja,-0.19,0.0,0.0,0.556,2.398,0,2.764,tydi
japanese_polar_359,星 一徹はプロ野球選手だった？,ja,-0.553,0.0,0.0,0.625,2.303,1,2.375,tydi
japanese_polar_833,横浜スタジアムの芝は人工芝？,ja,0.447,0.0,0.0,0.571,2.079,1,3.097,tydi
russian_content_9768,Как звали жену Курта Кобейна?,ru,0.49,0.0,0.333,1.0,1.946,0,3.769,tydi
japanese_polar_995,ウガンダに独裁政権は存在した？,ja,-0.553,0.0,0.4,0.5,2.303,1,2.65,tydi
korean_content_10684,이최응의 가문은 무엇인가요?,ko,-0.816,0.0,0.2,1.0,1.609,0,1.993,tydi
english_content_1228,Where was the first European Grand Prix race held?,en,0.422,1.0,0.0,0.778,2.398,0,4.598,tydi
english_content_586,What are the practical applications of linear algebra?,en,0.422,0.0,0.0,0.5,2.303,0,3.225,tydi
indonesian_content_8611,Bagaimanakah bentuk alarm pertama kali ?,id,-0.781,0.0,0.0,0.833,2.079,0,2.131,tydi
finnish_polar_2257,Voiko Suomessa kasvattaa oliiveja?,fi,-0.85,0.0,0.333,0.75,1.792,1,2.025,tydi
arabic_polar_2175,هل تعتبر الحكومات العلمانية أنجح من الحكومات الدينية ؟,ar,0.175,0.0,0.5,0.75,2.303,1,3.728,tydi
english_content_2549,When does the English cricket season begin?,en,-0.578,0.0,0.333,0.714,2.197,0,2.666,tydi
english_polar_705,Is Terror management theory accurate?,en,0.83,0.0,0.0,0.8,1.946,1,3.576,tydi
indonesian_content_7,Kapan PBB mulai terbentuk ?,id,-1.781,1.0,0.25,1.0,1.792,0,2.261,tydi
korean_polar_336,포도당의 상태는 고체인가요?,ko,-1.136,0.0,0.25,1.0,1.609,1,1.723,tydi
english_polar_593,Is Scrapie contagious?,en,-1.17,0.0,0.0,0.667,1.609,1,1.106,tydi
korean_polar_266,독점규제법 상의 「기업결합심사기준」은 기업결합을 이와 같이 세 가지 유형으로 구분하여 경쟁제한성을 판단하나요?,ko,0.864,0.0,0.75,0.692,2.773,1,5.079,tydi
korean_content_7283,"2019년 기준, 브라질은 월드컵 우승을 몇 번 했는가?",ko,-0.816,0.0,0.8,1.0,2.398,0,3.382,tydi
japanese_content_22,イリオモテヤマネコが絶滅危惧種に認定されたのはいつ？,ja,-0.19,1.0,0.667,0.429,2.773,0,4.679,tydi
japanese_content_3617,朝日放送ラジオでさいしょに放送された番組は何,ja,0.81,1.0,0.333,0.462,2.639,0,5.244,tydi
finnish_polar_486,Oliko Kustaa III kansan suosima kuningas?,fi,1.15,1.0,0.333,0.833,2.079,1,5.395,tydi
russian_polar_414,Джорда́но Бру́но был монахом?,ru,-0.5,0.0,0.0,0.75,1.792,1,2.042,tydi
japanese_content_6551,デイブ・コーウェンスが最初に所属したチームはどこ？,ja,0.81,1.0,0.333,0.417,2.639,0,5.199,tydi
japanese_polar_1189,『グランド・セフト・オートV』はオンラインゲームですか？,ja,-0.553,0.0,0.0,0.545,2.708,1,2.7,tydi
japanese_content_3741,イカロス出版の創始者は誰,ja,-0.19,0.0,0.0,0.571,2.079,0,2.46,tydi
japanese_polar_273,アメリカ合衆国の大統領選挙は直接選挙ですか？,ja,0.447,0.0,0.0,0.636,2.565,1,3.648,tydi
japanese_content_6212,君主制の起源はいつ？,ja,-0.19,0.0,0.0,0.5,2.079,0,2.389,tydi
korean_content_6925,일본의 올림픽은 언제 열리나요?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376,tydi
arabic_content_4502,من كان أشهر لاعبي نادي لاتسيو عند تأسيسه ؟,ar,1.2,0.0,0.333,0.444,2.398,0,4.375,tydi
japanese_content_4187,ハミルトン・ストイフェサント・フィッシュが参加した戦争は何,ja,0.81,1.0,0.167,0.417,2.565,0,4.959,tydi
japanese_polar_1323,ナンタケット島は実在する？,ja,-0.553,0.0,0.2,0.6,1.946,1,2.193,tydi
finnish_polar_147,Voiko karjalankarhukoiran häntä olla synnynnäisesti töpö?,fi,-0.85,0.0,0.0,0.5,2.079,1,1.729,tydi
finnish_content_132,Mitä litografia tarkoittaa?,fi,-1.051,0.0,0.333,0.667,1.609,0,1.558,tydi
japanese_polar_1046,チューリッヒ中央駅構内にレストランはある？,ja,-0.553,0.0,0.4,0.75,2.303,1,2.9,tydi
japanese_polar_29,ドロアワモチは食べれる？,ja,-0.553,0.0,0.2,0.75,1.792,1,2.189,tydi
indonesian_content_10416,Jamur apa yang tidak dapat dikonsumsi oleh manusia?,id,0.219,1.0,0.5,0.375,2.303,0,4.397,tydi
japanese_polar_577,ベンゾジアゼピン系は医学的に処方されることはある？,ja,-0.553,1.0,0.3,0.5,2.639,1,3.886,tydi
finnish_polar_732,Onko lämpösäteily vaarallista ihmiselle?,fi,-0.85,0.0,0.0,0.75,1.792,1,1.692,tydi
english_content_8265,What is the largest rail yard in the New York City Subway system?,en,2.422,0.0,0.0,0.615,2.708,0,5.745,tydi
japanese_polar_1089,ブレイクダンスに世界大会はある？,ja,-0.553,0.0,0.4,0.667,2.079,1,2.593,tydi
finnish_content_11811,Kuka oli Steauan vastustaja jalkapallon Euroopan cupissa 1985–1986?,fi,-0.051,0.0,0.0,0.625,2.303,0,2.877,tydi
english_polar_849,Can Fibromyalgia be cured?,en,-1.17,0.0,0.4,0.5,1.792,1,1.522,tydi
russian_content_5077,Какая причина катастрофы Як-42 под Ярославлем?,ru,0.49,0.0,0.0,0.571,2.303,0,3.364,tydi
finnish_polar_15,Onko sopraano kaikista äänialoista korkein?,fi,0.15,0.0,0.0,0.6,1.946,1,2.696,tydi
russian_polar_103,Можно ли купить в Москве в 2018 году карабины и гладкоствольные ружья «Сайга»?,ru,1.5,1.0,0.5,0.692,2.833,1,6.525,tydi
japanese_content_5462,茶漬けの発祥はどこ,ja,-0.19,0.0,0.0,0.5,1.946,0,2.256,tydi
indonesian_content_3826,berapakah jumlah korban Peristiwa Kapal Tujuh Provinsi?,id,2.219,0.0,0.0,0.75,2.303,0,5.272,tydi
russian_content_1636,В какой пещере находятся самые древние наскальные рисунки?,ru,0.49,0.0,0.333,0.625,2.303,0,3.751,tydi
indonesian_content_4607,Berapa negara yang menggunakan bahasa Maori?,id,0.219,1.0,0.333,0.833,2.079,0,4.464,tydi
english_polar_619,Is a phone music technology?,en,-0.17,0.0,0.0,0.6,1.946,1,2.376,tydi
english_polar_1168,Did Lee Gordon immigrate to Australia?,en,-0.17,0.0,0.4,0.667,2.079,1,2.976,tydi
finnish_polar_1718,Oliko Eerik XIV taiteellinen?,fi,0.15,0.0,0.0,0.75,1.792,1,2.692,tydi
japanese_content_4286,宇宙ゴミの問題が提唱され始めたのはいつ,ja,0.81,2.0,0.333,0.385,2.639,0,6.167,tydi
english_content_3022,How many political parties are in Russia?,en,0.422,0.0,0.0,0.714,2.197,0,3.333,tydi
arabic_polar_1635,هل كان يتكلم الفرنسية؟,ar,-0.825,1.0,0.167,0.75,1.792,1,2.884,tydi
finnish_content_8371,Mikä on Michael Monroen oikea nimi?,fi,0.949,0.0,0.0,0.667,2.079,0,3.695,tydi
japanese_content_3629,ドラマ映画「摩天楼」の主演俳優は誰？,ja,-0.19,0.0,0.0,0.667,2.565,0,3.042,tydi
arabic_polar_2226,هل بيل كلينتون هو رئيس الولايات المتحدة سنة 1994؟,ar,-0.825,0.0,0.0,0.444,2.398,1,2.017,tydi
japanese_content_6630,マイクロカプセル化を初めて試みたのは誰,ja,-0.19,1.0,0.667,0.444,2.303,0,4.224,tydi
arabic_content_5880,من هو ويل إيسنر؟,ar,-0.8,0.0,0.0,0.0,1.792,0,0.992,tydi
arabic_content_6582,من هو صامويل هنتنجتون؟,ar,-0.8,0.0,0.0,0.0,1.792,0,0.992,tydi
russian_polar_1014,Является ли золотни́чка боло́тная многолетним растением?,ru,-0.5,0.0,0.6,0.833,2.079,1,3.012,tydi
russian_content_4899,Кто руководил Оборонительной операцией на,ru,-0.51,0.0,0.5,0.6,1.792,0,2.382,tydi
korean_content_3514,서울교통공사는 언제 창단했나요?,ko,-1.816,0.0,0.4,1.0,1.609,0,1.193,tydi
arabic_polar_2021,هل يعاني الفهد الآسيوي من نقص التنوع الجيني الذي يسبب لها ضعفا في جهاز المناعة ؟,ar,3.175,1.0,0.417,0.625,2.89,1,8.107,tydi
english_content_3640,When was the Chesapeake and Ohio Railway formed?,en,1.422,0.0,0.5,0.625,2.303,0,4.85,tydi
indonesian_polar_420,Apakah Isoroku Yamamoto seorang pakar dalam strategi perang?,id,0.518,0.0,0.0,0.667,2.398,1,3.583,tydi
japanese_polar_748,大和民族より前に日本列島に住んでいた民族はいる？,ja,1.447,1.0,0.333,0.6,2.833,1,6.213,tydi
arabic_content_7980,اين يقع سد مأرب ؟,ar,-0.8,0.0,0.333,0.5,1.792,0,1.825,tydi
indonesian_content_4586,Siapa ayah nabi Shālih?,id,0.219,0.0,0.0,0.75,1.792,0,2.761,tydi
english_polar_548,Is anxiety a cognitive disability?,en,-1.17,0.0,0.0,0.6,1.946,1,1.376,tydi
arabic_content_3531,ما هي أصول اللغة العربية ؟,ar,0.2,0.0,0.0,0.6,1.946,0,2.746,tydi
arabic_content_539,من أدى صوت المحقق كونان في نسخته العربية ؟,ar,0.2,0.0,0.5,0.5,2.303,0,3.503,tydi
korean_polar_91,채권관계에서 채무를 지는 사람을 채무자라고 하나요?,ko,-0.136,1.0,0.333,1.0,2.079,1,4.276,tydi
english_polar_473,Does the character Kaine Parker appear in any Marvel films?,en,0.83,0.0,0.4,0.6,2.485,1,4.315,tydi
japanese_polar_972,フランク・アーサー・ワースリーは南極に辿り着いた？,ja,-0.553,0.0,0.4,0.5,2.485,1,2.832,tydi
indonesian_polar_349,Apakah Pemasaran Internasional dapat menyebabkan inflasi?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179,tydi
english_polar_310,Can someone be groggy after general anesthesia?,en,-0.17,0.0,0.0,0.429,2.197,1,2.456,tydi
russian_polar_14,Посещал ли Луи́ Пьер Альтюссе́р Россию?,ru,-0.5,0.0,0.6,0.833,2.079,1,3.012,tydi
korean_content_4015,그리스어로 미의 여신은 누구인가?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376,tydi
english_content_1781,When did the Ramones record the song Spider-Man?,en,0.422,0.0,0.5,0.667,2.485,0,4.074,tydi
arabic_content_7127,كم عدد ضحايا مذبحة الهولوكوست؟,ar,1.2,0.0,0.0,0.8,1.946,0,3.946,tydi
finnish_content_3201,Miksi neuroblastooma on tavallisin pienillä lapsilla?,fi,-1.051,0.0,0.0,0.833,2.079,0,1.861,tydi
english_content_1787,Who ruled after Constantine I?,en,-0.578,0.0,0.333,0.4,1.946,0,2.101,tydi
indonesian_polar_69,apakah Bianca Maria Visconti keturunan Raja?,id,0.518,0.0,0.0,0.857,2.197,1,3.572,tydi
japanese_polar_1185,鯨油に臭いはある？,ja,-0.553,0.0,0.4,0.6,1.946,1,2.393,tydi
russian_content_1150,Какая единица используется для измерения мощности воздушного теплового насоса?,ru,1.49,0.0,0.333,0.778,2.398,0,4.999,tydi
finnish_polar_2158,Periytyykö pituus vanhemmilta lapsille?,fi,0.15,0.0,0.333,1.0,1.792,1,3.275,tydi
japanese_polar_900,フランスのレースとは生地のこと？,ja,0.447,0.0,0.0,0.5,2.303,1,3.25,tydi
english_content_7793,How many soap operas are currently on the air?,en,0.422,0.0,0.0,0.667,2.398,0,3.487,tydi
english_polar_552,Is Hepatitis contagious?,en,-1.17,0.0,0.0,0.667,1.609,1,1.106,tydi
russian_polar_122,Жюль Анри́ Пуанкаре́ посещал Россию?,ru,-0.5,0.0,0.4,1.0,1.946,1,2.846,tydi
arabic_polar_1416,هل زقزاقيات الشكل تتبع لطائفة الطيور؟,ar,-0.825,0.0,0.5,0.833,2.079,1,2.587,tydi
