unique_id,text,language,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score,lang_norm_complexity_score,complexity_score_destroyed
korean_polar_289,미림(美林)팀은 1960년대 중반 중앙정보부가 정치인 등 주요 인사들의 동향 파악을 위해 운영하던 정보 수집팀의 별칭으로 미림이라는 팀명은 고급 술집의 마담 등을 협조자(속칭 '망원')로 활용한 데서 비롯됐나요?,ko,0.846,0.625,0.5,0.562,0.885,0.689,1,4.108,0.9493297587131367,0.3815013404825738
russian_content_2972,Как зовут главного героя сериала «Вавилон-5»?,ru,0.112,0.375,0.0,0.333,0.857,0.171,0,1.848,0.42071823204419895,0.43812154696132605
finnish_polar_113,Minne Saku Sammakko oli matkalla?,fi,0.237,0.25,0.0,0.0,0.7,0.154,1,1.341,0.329542449087543,0.1772017984660143
japanese_polar_804,ブラジルは人工衛星の打ち上げに成功したことがある？,ja,0.169,0.333,0.5,0.3,0.286,0.391,1,1.979,0.5304287690179805,0.20746887966804972
arabic_polar_2346,هل تدور مجرة درب التبانة حول نفسها؟,ar,0.245,0.286,0.0,0.333,0.703,0.278,1,1.845,0.5300462249614791,0.12357473035439137
russian_polar_762,В Переделкине жил Борис Пастернак?,ru,0.0,0.2,0.0,0.4,0.8,0.111,1,1.511,0.3276243093922652,0.4792817679558012
indonesian_content_9275,tahun berapakah Belanda menginvasi Indonesia?,id,0.184,0.111,0.0,0.667,0.778,0.176,0,1.916,0.3957234915055653,0.4194493263034564
finnish_polar_648,Pauli seurasta tullut kultti-ilmiö?,fi,0.127,0.25,0.5,0.167,1.0,0.077,1,2.12,0.5355725998413119,0.14863792647447768
english_polar_374,Are leeches still used as therapy in modern medicine?,en,0.257,0.25,0.0,1.0,0.542,0.462,1,2.51,0.68801584681413,0.120831957741829
russian_polar_766,Есть в Которе горы?,ru,0.4,0.2,0.0,0.4,0.75,0.056,1,1.806,0.4091160220994476,0.38287292817679563
indonesian_polar_238,apakah Mahabharata dari kepercayaan Hindu?,id,0.084,0.25,0.0,0.0,0.444,0.3,1,1.079,0.15055653192735793,0.21177504393673113
finnish_content_8552,Mitä kieliä Kalle Kurg osaa kääntää?,fi,0.138,0.333,0.5,0.25,0.792,0.176,0,2.19,0.554086220576567,0.4287225601692674
japanese_polar_1039,脳梗塞は死にいたる？,ja,0.098,0.167,0.0,0.4,0.388,0.174,1,1.227,0.27040110650069155,0.6109958506224066
finnish_polar_1540,Voiko hevosta ohjailla äänellä?,fi,0.063,0.0,0.0,0.333,0.625,0.077,1,1.099,0.26553821740280353,0.24014810896588204
indonesian_content_1782,berapakah luas negara palestina di tahun 2009?,id,0.105,0.111,0.0,0.0,0.5,0.294,0,1.01,0.13034563561804335,0.6121851200937316
indonesian_content_10452,Siapakah sultan ketiga puluh kesultanan Aceh?,id,0.092,0.222,0.0,0.0,0.429,0.235,0,0.978,0.12097246631517282,0.2311072056239016
finnish_content_7685,Milloin Neotokyo -pelin kehittäminen aloitettiin?,fi,0.13,0.333,0.0,0.333,1.0,0.118,0,1.914,0.48108965882041793,0.46971700608304684
english_polar_857,Is the Subic Bay naval base still active?,en,0.359,0.5,0.0,0.0,0.656,0.385,1,1.9,0.4866292505777484,0.17695609111918126
finnish_content_7752,Milloin keisari Leo IV hallitsi?,fi,0.173,0.167,0.0,0.333,1.0,0.118,0,1.79,0.4482941020893944,0.3697434541126687
arabic_polar_2094,هل التمييز الإستهلاكي يندرج في علم النفس التطبيقي؟,ar,0.245,0.286,0.0,0.5,0.844,0.278,1,2.152,0.624653312788906,0.7540832049306625
russian_polar_872,Преподавал ли Илья Фаддеевич Цион в Санкт-Петербургском университете?,ru,0.514,0.2,0.0,0.6,0.75,0.278,1,2.342,0.557182320441989,0.3276243093922652
finnish_polar_1572,Ovatko aminohapot tärkeitä ihmiselle?,fi,0.063,0.0,0.0,0.0,0.625,0.077,1,0.765,0.1772017984660143,0.29886273472626296
finnish_polar_1039,Onko Esmeralda ystävällinen Quasimodolle Notre Damen kellonsoittaja -elokuvassa?,fi,0.217,0.75,0.0,0.0,0.812,0.385,1,2.164,0.5472097328749008,0.13356254959005556
indonesian_polar_372,Adakah Kashmir dilalui oleh Sungai Indus?,id,0.127,0.5,0.5,0.5,0.524,0.4,1,2.55,0.5814294083186877,0.5166959578207382
english_content_8340,How do you put out a grease fire?,en,0.186,0.143,0.0,0.667,0.5,0.238,0,1.734,0.4318256850445692,0.37107956421261146
japanese_content_2869,パルミラがシリア内線で破壊されたのはいつ,ja,0.362,0.286,0.5,0.667,0.211,0.4,0,2.425,0.6846473029045641,0.36272475795297365
english_content_6539,What is the largest valley on Earth?,en,0.155,0.286,0.0,0.0,0.429,0.19,0,1.06,0.20931000330141966,0.3575437438098382
russian_content_7637,Когда был основан город Ясного́рск?,ru,0.056,0.125,0.0,0.5,0.8,0.049,0,1.53,0.33287292817679565,0.4104972375690608
korean_content_229,세상에서 가장 긴 시집은 무엇인가?,ko,0.083,0.2,0.0,0.2,1.0,0.051,0,1.535,0.2595174262734585,0.23324396782841827
indonesian_content_3989,berapakah suhu terdingin di Selat Malaka?,id,0.092,0.111,0.0,0.0,0.619,0.235,0,1.058,0.14440538957234916,0.22378441710603397
finnish_content_10780,Milloin Neste on perustettu?,fi,0.173,0.0,0.0,0.5,0.688,0.059,0,1.419,0.3501719121925417,0.35043639248875963
indonesian_polar_224,apakah homoseksualitas di thailand di legalkan?,id,0.408,0.5,0.0,0.75,0.286,0.4,1,2.343,0.520796719390744,0.5254833040421792
arabic_polar_2244,هل تستخدم الرمال البيضاء في صناعات الزجاج؟,ar,0.214,0.143,0.0,0.5,0.804,0.222,1,1.883,0.5417565485362096,0.5892141756548536
arabic_polar_2368,هل تقبل جامعة العلوم والتكنولوجيا الأردنية طلاباً أجانب ؟,ar,0.482,0.429,0.0,0.333,0.875,0.333,1,2.452,0.7171032357473035,0.274884437596302
finnish_polar_348,Aiheuttaako jäätiköiden sulaminen merenpinnan nousua?,fi,0.19,0.25,0.0,0.333,1.0,0.154,1,1.927,0.48452790267125107,0.21079079608569165
english_content_4826,When was Han Hyo-joo born?,en,0.521,0.143,0.0,0.5,0.833,0.19,0,2.188,0.5817101353582042,0.1432816110927699
japanese_content_1965,『テッド神父』を監督したのは誰,ja,0.318,0.143,0.0,0.667,0.211,0.35,0,1.688,0.4298063623789764,0.7157676348547718
japanese_polar_1061,米国愛国者法では移民に対しての対処が明記されていますか？,ja,0.335,0.5,0.5,0.267,0.214,0.739,1,2.555,0.7295988934993085,0.3679114799446749
english_polar_139,Are PET scans dangerous?,en,0.152,0.25,0.0,0.0,0.656,0.077,1,1.136,0.2344007923407065,0.28260151865302086
japanese_polar_790,バットマンはマーベル・コミックのキャラクターですか？,ja,0.145,0.167,0.0,0.0,0.286,0.304,1,0.902,0.15802213001383125,0.7036652835408022
russian_content_4540,Что такое трёхмерный шутер?,ru,0.149,0.125,0.0,0.0,0.5,0.024,0,0.799,0.13093922651933704,0.5582872928176796
japanese_content_4433,シリコンナイツの創始者は誰,ja,0.081,0.286,0.0,0.0,0.474,0.1,0,0.94,0.17116182572614103,0.42946058091286304
finnish_polar_76,Onko Grenadaan iskenyt useita tuhoisia hurrikaaneja?,fi,0.152,0.25,0.0,0.333,0.75,0.231,1,1.716,0.4287225601692674,0.4348056069822799
russian_polar_489,Хранение MDMA запрещено в России?,ru,0.2,0.2,0.0,0.4,0.6,0.111,1,1.511,0.3276243093922652,0.5187845303867403
english_content_5161,How fast is NASA WIFI?,en,0.093,0.143,0.0,0.0,0.8,0.095,0,1.131,0.2327500825354903,0.2228458237041928
finnish_polar_597,Onko norsunluusta tehty pianon koskettimia?,fi,0.095,0.25,0.0,0.5,0.7,0.154,1,1.699,0.4242263951335626,0.35043639248875963
indonesian_polar_127,apakah Bruce Lee murid dari Ip Man?,id,0.096,0.5,0.0,0.0,0.583,0.5,1,1.68,0.3265963678968951,0.0843585237258348
japanese_content_3343,阪神タイガースに藤川球児が入団したのはいつ,ja,0.257,0.286,0.5,0.667,0.342,0.4,0,2.452,0.6939834024896265,0.7119640387275242
japanese_polar_887,『ザ・シンプソンズ』はコメディーアニメ？,ja,0.169,0.167,0.0,0.0,0.524,0.217,1,1.077,0.21853388658367906,0.17254495159059471
korean_polar_23,16세기 이탈리아의 신학자인 조르다노 부르노(코페르니쿠스의 태양중심설을 옹호했음)는 붙박이별들은 태양과 비슷하며 그 주위는 우리 태양계처럼 행성들이 돌고 있다고 주장했나요?,ko,0.446,0.75,0.5,0.5,0.5,0.4,1,3.096,0.6780160857908848,0.2772117962466488
japanese_content_1762,鑑定士という職業が誕生したのはいつ,ja,0.215,0.571,0.5,0.25,0.342,0.4,0,2.279,0.6341632088520054,0.4979253112033194
arabic_content_4344,من هو مدير قناة روتانا الفضائية ؟,ar,0.126,0.125,0.0,0.0,0.5,0.176,0,0.928,0.24745762711864408,0.5007704160246533
arabic_content_3806,كم كان عدد طاقم السفينة أكيلي لاورو ؟,ar,0.158,0.375,0.0,0.0,0.429,0.235,0,1.197,0.33035439137134054,0.1275808936825886
arabic_polar_2168,هل هناك عربي تحصل على جائزة نوبل للطب؟,ar,0.161,0.571,0.5,0.167,0.75,0.333,1,2.482,0.7263482280431434,0.4098613251155624
japanese_polar_755,カイザー・ヴィルヘルム記念教会にパイプオルガンはある？,ja,0.216,0.167,0.0,0.4,0.571,0.304,1,1.658,0.4194329183955739,0.3267634854771783
finnish_polar_987,Voittiko Kanada Suomen vuoden 1994 jääkiekon maailmanmestaruuskilpailussa?,fi,0.222,0.5,0.0,0.333,0.786,0.308,1,2.148,0.542978048135414,0.1772017984660143
finnish_content_8413,Ketkä loivat Mary Jane Watsonin?,fi,0.043,0.167,0.0,0.333,0.75,0.118,0,1.411,0.34805606982279824,0.31975667812747954
russian_polar_1595,Является в России преступлением применение необходимой обороны?,ru,0.467,0.4,0.0,0.6,0.857,0.222,1,2.546,0.6135359116022099,0.611878453038674
indonesian_polar_455,Apakah Sukra seorang dewa dalam mitologi Hindu?,id,0.096,0.5,0.0,0.0,0.375,0.5,1,1.471,0.265377855887522,0.14440538957234916
finnish_content_5051,Mikä on San Diegon kaupungin asukasluku?,fi,0.173,0.5,0.0,0.0,0.583,0.176,0,1.433,0.35387463633959276,0.26077757207088076
korean_content_3130,프리드리히 2세의 후임자는 누구인가요?,ko,0.0,0.2,0.0,0.2,0.625,0.026,0,1.051,0.12975871313672924,0.13404825737265416
russian_polar_1221,Живут ли вегетарианцы дольше мясоедов?,ru,0.3,0.2,0.0,0.6,0.8,0.111,1,2.011,0.4657458563535912,0.5834254143646408
indonesian_polar_264,Apakah menggunakan bra saat tidur itu baik?,id,0.157,0.25,0.5,0.75,0.375,0.5,1,2.532,0.5761570005858231,0.5503807850029291
arabic_polar_1327,هل يطبق حكم المؤبد في السعودية ؟,ar,0.257,0.143,0.0,0.333,0.75,0.167,1,1.65,0.46995377503852076,0.7534668721109399
finnish_polar_1400,Onko Vaskiveden taistelun kunniaksi tehty muistomerkki?,fi,0.152,0.75,0.5,0.167,0.75,0.231,1,2.549,0.6490346469188045,0.647183284845279
japanese_polar_1125,マジックマッシュルームの生産は日本で違法？,ja,0.116,0.333,0.0,0.0,0.524,0.261,1,1.234,0.2728215767634854,0.6282849239280773
japanese_polar_613,織田信成は織田信長の子孫？,ja,0.134,0.167,0.0,0.0,0.592,0.174,1,1.066,0.21473029045643152,0.24204702627939137
finnish_content_8228,Miten määritellään kertatulipistooli?,fi,0.0,0.0,0.0,0.333,1.0,0.0,0,1.333,0.32742660671779955,0.3425019836022216
finnish_content_11062,Mikä on Napakympin oikea nimi?,fi,0.173,0.167,0.0,0.0,0.5,0.118,0,0.957,0.2279820153398572,0.3446178259719651
arabic_polar_421,هل الكحولية من أعراض متلازمة فيرنيك-كورساكوف ؟,ar,0.143,0.429,0.0,0.0,0.482,0.278,1,1.331,0.37164869029275804,0.28258859784283513
arabic_polar_2064,هل كارل ماركس هو مؤسس الاشتراكية ؟,ar,0.429,0.143,0.0,0.0,0.375,0.167,1,1.113,0.3044684129429892,0.08906009244992295
finnish_polar_158,Voiko ukkosen ilma aiheuttaa päänsärkyä?,fi,0.095,0.25,0.0,0.333,0.7,0.154,1,1.532,0.38005818566516797,0.38005818566516797
finnish_polar_0,Tarvitaanko neutroneja radioaktiivisten aineiden valmistamiseen?,fi,0.142,0.5,0.0,0.333,1.0,0.154,1,2.13,0.5382174028034911,0.7162126421581592
arabic_content_5831,ما نظام الحكم في السويد ؟,ar,0.158,0.25,0.0,0.0,0.4,0.118,0,0.926,0.24684129429892143,0.28412942989214174
indonesian_content_6987,Kapan Kazimierz II lahir?,id,0.184,0.111,0.0,0.333,0.667,0.059,0,1.354,0.2311072056239016,0.4563561804335091
english_polar_191,Is Jor-El Superman's dad?,en,0.686,0.25,0.0,0.0,0.542,0.308,1,1.785,0.44866292505777483,0.34862991086167056
finnish_polar_1800,Onko Suomen presidentti puollustusvoimien päällikkö?,fi,0.19,0.25,0.0,0.0,0.7,0.154,1,1.294,0.3171118751653002,0.16424226395133565
finnish_content_4098,Kuinka ramansirontaa käytetään molekyylien tutkimiseen?,fi,0.086,0.167,0.0,0.5,1.0,0.118,0,1.871,0.46971700608304684,0.5400687648770166
japanese_content_4080,コペルニクス的転回という言葉を作ったのは誰？,ja,0.236,0.571,0.5,0.25,0.342,0.45,0,2.35,0.658713692946058,0.489280774550484
arabic_content_7264,متى تم إبتكار الحاسوب المحمول ؟,ar,0.0,0.25,0.0,0.333,0.8,0.118,0,1.501,0.4240369799691833,0.35808936825885973
arabic_polar_1611,هل تعد النسور من الكائنات المهددة بالانقراض؟,ar,0.143,0.286,0.0,0.5,0.482,0.222,1,1.633,0.46471494607087827,0.4320493066255778
korean_polar_354,구이도 3세는 샤를마뉴의 먼 후손인가요?,ko,0.163,0.125,0.0,0.75,0.667,0.044,1,1.749,0.3168900804289545,0.37024128686327085
russian_content_8372,Когда Дарвин выдвинул свою теорию происхождения человека?,ru,0.075,0.25,0.0,0.5,0.857,0.098,0,1.779,0.40165745856353596,0.22707182320441993
korean_polar_74,용은 십이지 중 다섯 번째 동물이자 유일한 상상의 동물인가요?,ko,0.326,0.125,0.0,0.375,0.63,0.133,1,1.589,0.27399463806970514,0.39597855227882045
korean_content_3225,세상에서 가장 규모가 큰 연구소는 무엇인가?,ko,0.2,0.2,0.0,0.2,1.0,0.077,0,1.677,0.2975871313672923,0.4067024128686328
english_content_2912,Who decided the borders of countries in the Middle East?,en,0.165,0.429,0.0,0.333,0.5,0.333,0,1.761,0.44073951799273686,0.5166721690326841
russian_content_2354,Когда был порстроен фуникулер в Тбилисси?,ru,0.134,0.125,0.0,0.667,0.667,0.073,0,1.666,0.37044198895027625,0.5400552486187845
finnish_content_12842,Mikä on Oulun asutuin kaupunginosa?,fi,0.13,0.333,0.0,0.0,0.5,0.118,0,1.081,0.26077757207088076,0.10711451996826238
indonesian_polar_225,apakah bahasa Yunani adalah bahasa tertua di dunia?,id,0.337,0.25,0.0,0.0,0.444,0.6,1,1.632,0.3125366139425893,0.0843585237258348
russian_content_6676,Как назывался административный центр Забайка́льской о́бласти?,ru,0.09,0.25,0.0,0.333,1.0,0.073,0,1.746,0.39254143646408846,0.5541436464088397
english_polar_588,Is emotional IQ the same as regular IQ?,en,0.229,0.25,0.0,0.0,0.484,0.385,1,1.348,0.30439088808187525,0.419610432485969
indonesian_content_5114,Kapan Guglielmo I lahir?,id,0.184,0.111,0.0,0.333,0.667,0.059,0,1.354,0.2311072056239016,0.5462800234329233
indonesian_polar_330,apakah Uni Soviet mengikuti perang dunia II?,id,0.157,0.5,0.0,0.75,0.583,0.5,1,2.49,0.5638547158758056,0.1898066783831283
korean_content_7246,미이라를 처음 시작한 나라는 어디인가?,ko,0.083,0.2,0.5,0.3,1.0,0.051,0,2.135,0.42037533512064346,0.4069705093833781
indonesian_content_8797,kapankah Kristen masuk di Indonesia?,id,0.111,0.111,0.0,0.5,0.556,0.176,0,1.454,0.260398359695372,0.3904510837727006
japanese_polar_1094,『ザ・シンプソンズ』は子供向けアニメ？,ja,0.204,0.167,0.0,0.0,0.592,0.261,1,1.223,0.2690179806362379,0.7769709543568465
japanese_content_831,オーストリア継承戦争が起きたきっかけは何,ja,0.058,0.429,0.5,0.167,0.561,0.25,0,1.964,0.5252420470262793,0.7098893499308437
finnish_content_10686,Miten leinikkikasvi määritellään?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42,0.35043639248875963,0.16424226395133565
arabic_polar_1189,هل إستقت مليلة من حكم إسبانيا؟,ar,0.171,0.143,0.0,0.333,0.562,0.167,1,1.377,0.38582434514637903,0.5922958397534669
finnish_polar_794,Onko venäläisellä kulttuurissa jälkiä butovon kulttuurista?,fi,0.076,0.5,0.0,0.0,0.75,0.231,1,1.557,0.3866701930706163,0.1322401481089659
finnish_content_9987,Mikä on Amerikoiden korkein vuori?,fi,0.13,0.333,0.0,0.0,0.5,0.118,0,1.081,0.26077757207088076,0.1322401481089659
japanese_content_1737,宮内省が設立されたのはいつ,ja,0.353,0.286,0.5,0.5,0.158,0.3,0,2.097,0.5712309820193636,0.5618948824343014
english_content_8853,Where does the Atlantic Ocean begin and end?,en,0.239,0.143,0.0,0.333,0.625,0.238,0,1.578,0.38032353912182243,0.4456916474083856
arabic_content_6366,متي ولدة أنغيلا دوروتيا ميركل ؟,ar,0.158,0.25,0.0,0.0,0.2,0.118,0,0.726,0.18520801232665637,0.4098613251155624
finnish_content_14331,Salatut elämät sarjaa?,fi,0.0,0.167,0.0,0.167,1.0,0.0,0,1.333,0.32742660671779955,0.10711451996826238
arabic_content_5407,ما آخر مؤلفات باروخ سبينوزا ؟,ar,0.079,0.375,0.0,0.0,0.4,0.118,0,0.972,0.26101694915254237,0.514637904468413
arabic_polar_1821,هل تدخلت المملكة السعودية في الأزمة السورية ؟,ar,0.214,0.143,0.0,0.333,0.804,0.222,1,1.716,0.49029275808936823,0.67673343605547
korean_polar_162,다운 증후군은 유전병인가?,ko,0.0,0.125,0.0,0.25,1.0,0.0,1,1.375,0.21662198391420914,0.2975871313672923
arabic_content_1489,من هو كلاشنكوف ؟,ar,0.158,0.125,0.0,0.0,0.0,0.0,0,0.283,0.04869029275808936,0.28412942989214174
russian_polar_277,Изначально компьютерная игра была популярна среди населения?,ru,0.333,0.2,0.0,0.0,0.714,0.222,1,1.47,0.3162983425414365,0.5179558011049725
korean_content_2,로마 가톨릭교회 초대 추기경은 누구인가?,ko,0.083,0.2,0.0,0.2,1.0,0.051,0,1.535,0.2595174262734585,0.5233243967828419
japanese_content_1716,ポーランドにマルクス思想が伝来したのはいつ,ja,0.302,0.286,0.5,0.667,0.158,0.3,0,2.212,0.6109958506224066,0.503457814661134
russian_content_8610,В каком году произошел запуск «Аполло́н-17»?,ru,0.112,0.25,0.0,0.333,0.571,0.171,0,1.437,0.307182320441989,0.3342541436464089
indonesian_content_3090,Apa yang dimaksud dengan nama Kakawin?,id,0.074,0.222,0.5,0.333,0.333,0.176,0,1.639,0.3145869947275923,0.6397188049209139
arabic_polar_907,هل يوجد الرخام في اليمن؟,ar,0.214,0.143,0.0,0.5,0.675,0.111,1,1.643,0.46779661016949153,0.4240369799691833
